,bike_id,weekday,start_hour,start_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_time,end_station_id,end_station_name,end_station_latitude,end_station_longitude,trip_duration,subscriber,birth_year,gender,gender_category,trip_duration_min,start_year,start_month,start_week,start_day,end_year,end_month,end_week,end_day,end_hour,days_category,peak_hours,avg_trip_duration_each_hour,day_of_week,hours_category
37052,19755,Sun,2,2013-09-08 02:23:35,285,Broadway & E 14 St,40.73454567,-73.99074142,2013-09-08 02:31:34,433,E 13 St & Avenue A,40.72955361,-73.98057249,479,Subscriber,1984.0,1,Male,7,2013,9,36,8,2013,9,36,8,2,Weekend,Normal hours,12.2,1,0am - 5am
37070,15440,Wed,0,2013-09-18 00:03:34,305,E 58 St & 3 Ave,40.76095756,-73.96724467,2013-09-18 00:10:23,457,Broadway & W 58 St,40.76695317,-73.98169333,409,Subscriber,1970.0,1,Male,6,2013,9,38,18,2013,9,38,18,0,Weekdays,Normal hours,13.1,4,0am - 5am
37076,17081,Sat,4,2013-09-14 04:00:40,307,Canal St & Rutgers St,40.71427487,-73.98990025,2013-09-14 04:12:34,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,714,Subscriber,1983.0,2,Female,11,2013,9,37,14,2013,9,37,14,4,Weekend,Normal hours,11.6,7,0am - 5am
37128,15977,Fri,5,2013-09-27 05:07:44,463,9 Ave & W 16 St,40.74206539,-74.00443172,2013-09-27 05:16:44,348,W Broadway & Spring St,40.72490985,-74.00154702,540,Subscriber,1975.0,1,Male,9,2013,9,39,27,2013,9,39,27,5,Weekdays,Normal hours,10.2,6,0am - 5am
37138,15272,Fri,2,2013-09-27 02:19:09,386,Centre St & Worth St,40.71494807,-74.00234482,2013-09-27 02:27:36,483,E 12 St & 3 Ave,40.73223272,-73.98889957,507,Subscriber,1991.0,1,Male,8,2013,9,39,27,2013,9,39,27,2,Weekdays,Normal hours,12.2,6,0am - 5am
37171,15925,Sat,5,2013-09-07 05:29:00,427,State St,40.70251526,-74.01427023,2013-09-07 05:53:32,463,9 Ave & W 16 St,40.74206539,-74.00443172,1472,Subscriber,1989.0,1,Male,24,2013,9,36,7,2013,9,36,7,5,Weekend,Normal hours,10.2,7,0am - 5am
37183,14979,Fri,4,2013-09-13 04:02:23,72,W 52 St & 11 Ave,40.76727216,-73.99392888,2013-09-13 04:06:15,116,W 17 St & 8 Ave,40.74177603,-74.00149746,232,Subscriber,1986.0,2,Female,3,2013,9,37,13,2013,9,37,13,4,Weekdays,Normal hours,11.6,6,0am - 5am
37240,18816,Fri,4,2013-09-20 04:27:54,332,Cherry St,40.71219906,-73.97948148,2013-09-20 04:40:47,360,William St & Pine St,40.70717936,-74.00887308,773,Subscriber,1974.0,1,Male,12,2013,9,38,20,2013,9,38,20,4,Weekdays,Normal hours,11.6,6,0am - 5am
37277,19671,Mon,0,2013-09-02 00:42:44,483,E 12 St & 3 Ave,40.73223272,-73.98889957,2013-09-02 00:52:14,470,W 20 St & 8 Ave,40.74345335,-74.00004031,570,Subscriber,1978.0,1,Male,9,2013,9,36,2,2013,9,36,2,0,Weekdays,Normal hours,13.1,2,0am - 5am
37292,18272,Sun,0,2013-09-08 00:58:47,401,Allen St & Rivington St,40.72019576,-73.98997825,2013-09-08 01:26:27,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,1660,Subscriber,1985.0,1,Male,27,2013,9,36,8,2013,9,36,8,1,Weekend,Normal hours,13.1,1,0am - 5am
37313,19650,Thu,1,2013-09-05 01:40:23,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,2013-09-05 01:48:56,160,E 37 St & Lexington Ave,40.748238,-73.978311,513,Subscriber,1976.0,1,Male,8,2013,9,36,5,2013,9,36,5,1,Weekdays,Normal hours,13.1,5,0am - 5am
37314,17210,Sat,1,2013-09-14 01:39:01,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2013-09-14 02:02:21,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,1400,Subscriber,1984.0,2,Female,23,2013,9,37,14,2013,9,37,14,2,Weekend,Normal hours,13.1,7,0am - 5am
37373,20566,Tue,2,2013-09-24 02:58:57,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,2013-09-24 03:01:03,439,E 4 St & 2 Ave,40.7262807,-73.98978041,126,Subscriber,1984.0,1,Male,2,2013,9,39,24,2013,9,39,24,3,Weekdays,Normal hours,12.2,3,0am - 5am
37374,18333,Sun,3,2013-09-15 03:04:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,2013-09-15 03:25:35,482,W 15 St & 7 Ave,40.73935542,-73.99931783,1276,Subscriber,1983.0,1,Male,21,2013,9,37,15,2013,9,37,15,3,Weekend,Normal hours,11.6,1,0am - 5am
37403,18379,Tue,5,2013-09-10 05:20:52,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,2013-09-10 05:39:30,285,Broadway & E 14 St,40.73454567,-73.99074142,1118,Non-Subscriber,,0,Unknown,18,2013,9,37,10,2013,9,37,10,5,Weekdays,Normal hours,10.2,3,0am - 5am
37407,15998,Thu,2,2013-09-12 02:13:25,296,Division St & Bowery,40.71413089,-73.9970468,2013-09-12 02:25:05,311,Norfolk St & Broome St,40.7172274,-73.98802084,700,Subscriber,1990.0,1,Male,11,2013,9,37,12,2013,9,37,12,2,Weekdays,Normal hours,12.2,5,0am - 5am
37420,17659,Sat,1,2013-09-28 01:32:14,361,Allen St & Hester St,40.71605866,-73.99190759,2013-09-28 01:40:50,224,Spruce St & Nassau St,40.71146364,-74.00552427,516,Subscriber,1961.0,1,Male,8,2013,9,39,28,2013,9,39,28,1,Weekend,Normal hours,13.1,7,0am - 5am
37572,18571,Sun,1,2013-09-08 01:22:38,512,W 29 St & 9 Ave,40.7500727,-73.99839279,2013-09-08 01:28:51,512,W 29 St & 9 Ave,40.7500727,-73.99839279,373,Subscriber,1985.0,1,Male,6,2013,9,36,8,2013,9,36,8,1,Weekend,Normal hours,13.1,1,0am - 5am
37602,17852,Sat,0,2013-09-14 00:25:54,377,6 Ave & Canal St,40.72243797,-74.00566443,2013-09-14 00:36:40,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,646,Non-Subscriber,,0,Unknown,10,2013,9,37,14,2013,9,37,14,0,Weekend,Normal hours,13.1,7,0am - 5am
37657,17038,Tue,5,2013-09-10 05:14:59,502,Henry St & Grand St,40.714215,-73.981346,2013-09-10 05:40:19,330,Reade St & Broadway,40.71450451,-74.00562789,1520,Subscriber,1989.0,1,Male,25,2013,9,37,10,2013,9,37,10,5,Weekdays,Normal hours,10.2,3,0am - 5am
37707,15934,Sat,3,2013-09-14 03:46:57,301,E 2 St & Avenue B,40.72217444,-73.98368779,2013-09-14 04:01:33,402,Broadway & E 22 St,40.7403432,-73.98955109,876,Non-Subscriber,,0,Unknown,14,2013,9,37,14,2013,9,37,14,4,Weekend,Normal hours,11.6,7,0am - 5am
37716,18897,Sat,2,2013-09-28 02:39:20,410,Suffolk St & Stanton St,40.72066442,-73.98517977,2013-09-28 02:51:21,532,S 5 Pl & S 4 St,40.710451,-73.960876,721,Subscriber,1982.0,1,Male,12,2013,9,39,28,2013,9,39,28,2,Weekend,Normal hours,12.2,7,0am - 5am
37723,18471,Sat,0,2013-09-28 00:57:57,462,W 22 St & 10 Ave,40.74691959,-74.00451887,2013-09-28 01:23:13,335,Washington Pl & Broadway,40.72903917,-73.99404649,1516,Subscriber,1983.0,1,Male,25,2013,9,39,28,2013,9,39,28,1,Weekend,Normal hours,13.1,7,0am - 5am
37731,17339,Sat,3,2013-09-21 03:18:41,147,Greenwich St & Warren St,40.71542197,-74.01121978,2013-09-21 03:26:53,263,Elizabeth St & Hester St,40.71729,-73.996375,492,Subscriber,1983.0,1,Male,8,2013,9,38,21,2013,9,38,21,3,Weekend,Normal hours,11.6,7,0am - 5am
37759,15313,Thu,0,2013-09-26 00:16:14,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,2013-09-26 00:19:50,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,216,Subscriber,1992.0,1,Male,3,2013,9,39,26,2013,9,39,26,0,Weekdays,Normal hours,13.1,5,0am - 5am
37891,16417,Thu,0,2013-09-26 00:45:42,423,W 54 St & 9 Ave,40.76584941,-73.98690506,2013-09-26 00:47:46,447,8 Ave & W 52 St,40.76370739,-73.9851615,124,Subscriber,1974.0,1,Male,2,2013,9,39,26,2013,9,39,26,0,Weekdays,Normal hours,13.1,5,0am - 5am
37894,20615,Sat,1,2013-09-21 01:30:47,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,2013-09-21 01:52:36,401,Allen St & Rivington St,40.72019576,-73.98997825,1309,Non-Subscriber,,0,Unknown,21,2013,9,38,21,2013,9,38,21,1,Weekend,Normal hours,13.1,7,0am - 5am
37902,16405,Fri,0,2013-09-27 00:04:08,476,E 31 St & 3 Ave,40.74394314,-73.97966069,2013-09-27 00:09:46,440,E 45 St & 3 Ave,40.75255434,-73.97282625,338,Subscriber,1986.0,1,Male,5,2013,9,39,27,2013,9,39,27,0,Weekdays,Normal hours,13.1,6,0am - 5am
37960,18726,Sun,1,2013-09-08 01:39:24,225,W 14 St & The High Line,40.74195138,-74.00803013,2013-09-08 01:58:13,382,University Pl & E 14 St,40.73492695,-73.99200509,1129,Non-Subscriber,,0,Unknown,18,2013,9,36,8,2013,9,36,8,1,Weekend,Normal hours,13.1,1,0am - 5am
38004,14804,Sun,1,2013-09-01 01:10:17,457,Broadway & W 58 St,40.76695317,-73.98169333,2013-09-01 01:31:59,546,E 30 St & Park Ave S,40.74444921,-73.98303529,1302,Non-Subscriber,,0,Unknown,21,2013,9,35,1,2013,9,35,1,1,Weekend,Normal hours,13.1,1,0am - 5am
38022,17339,Sat,1,2013-09-21 01:50:59,453,W 22 St & 8 Ave,40.74475148,-73.99915362,2013-09-21 01:54:05,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,186,Subscriber,1981.0,1,Male,3,2013,9,38,21,2013,9,38,21,1,Weekend,Normal hours,13.1,7,0am - 5am
38090,16827,Sat,5,2013-09-07 05:32:53,442,W 27 St & 7 Ave,40.746647,-73.993915,2013-09-07 05:40:01,479,9 Ave & W 45 St,40.76019252,-73.9912551,428,Subscriber,1990.0,1,Male,7,2013,9,36,7,2013,9,36,7,5,Weekend,Normal hours,10.2,7,0am - 5am
38167,17954,Sat,3,2013-09-21 03:17:00,377,6 Ave & Canal St,40.72243797,-74.00566443,2013-09-21 03:24:54,368,Carmine St & 6 Ave,40.73038599,-74.00214988,474,Non-Subscriber,,0,Unknown,7,2013,9,38,21,2013,9,38,21,3,Weekend,Normal hours,11.6,7,0am - 5am
38235,16224,Fri,4,2013-09-06 04:54:28,496,E 16 St & 5 Ave,40.73726186,-73.99238967,2013-09-06 04:59:03,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,275,Subscriber,1969.0,1,Male,4,2013,9,36,6,2013,9,36,6,4,Weekdays,Normal hours,11.6,6,0am - 5am
38317,18787,Fri,3,2013-09-27 03:09:14,405,Washington St & Gansevoort St,40.739323,-74.008119,2013-09-27 03:27:15,433,E 13 St & Avenue A,40.72955361,-73.98057249,1081,Non-Subscriber,,0,Unknown,18,2013,9,39,27,2013,9,39,27,3,Weekdays,Normal hours,11.6,6,0am - 5am
38333,17259,Sun,4,2013-09-01 04:08:46,490,8 Ave & W 33 St,40.751551,-73.993934,2013-09-01 04:15:22,476,E 31 St & 3 Ave,40.74394314,-73.97966069,396,Subscriber,1988.0,1,Male,6,2013,9,35,1,2013,9,35,1,4,Weekend,Normal hours,11.6,1,0am - 5am
38334,15910,Wed,0,2013-09-11 00:41:44,257,Lispenard St & Broadway,40.71939226,-74.00247214,2013-09-11 00:56:39,363,West Thames St,40.70834698,-74.01713445,895,Subscriber,1990.0,2,Female,14,2013,9,37,11,2013,9,37,11,0,Weekdays,Normal hours,13.1,4,0am - 5am
38344,16866,Thu,0,2013-09-19 00:18:32,247,Perry St & Bleecker St,40.73535398,-74.00483091,2013-09-19 00:41:32,458,11 Ave & W 27 St,40.751396,-74.005226,1380,Subscriber,1982.0,1,Male,23,2013,9,38,19,2013,9,38,19,0,Weekdays,Normal hours,13.1,5,0am - 5am
38367,18235,Sun,2,2013-09-01 02:06:59,445,E 10 St & Avenue A,40.72740794,-73.98142006,2013-09-01 02:22:47,164,E 47 St & 2 Ave,40.75323098,-73.97032517,948,Subscriber,1989.0,1,Male,15,2013,9,35,1,2013,9,35,1,2,Weekend,Normal hours,12.2,1,0am - 5am
38396,14804,Mon,5,2013-09-16 05:36:52,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,2013-09-16 05:45:35,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,523,Subscriber,1981.0,1,Male,8,2013,9,38,16,2013,9,38,16,5,Weekdays,Normal hours,10.2,2,0am - 5am
38487,19120,Mon,0,2013-09-09 00:30:29,402,Broadway & E 22 St,40.7403432,-73.98955109,2013-09-09 00:37:36,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,427,Subscriber,1985.0,1,Male,7,2013,9,37,9,2013,9,37,9,0,Weekdays,Normal hours,13.1,2,0am - 5am
38491,19466,Thu,0,2013-09-05 00:03:57,79,Franklin St & W Broadway,40.71911552,-74.00666661,2013-09-05 00:17:37,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,820,Subscriber,1982.0,2,Female,13,2013,9,36,5,2013,9,36,5,0,Weekdays,Normal hours,13.1,5,0am - 5am
38533,18621,Sun,3,2013-09-15 03:12:06,432,E 7 St & Avenue A,40.72621788,-73.98379855,2013-09-15 03:16:37,2003,1 Ave & E 18 St,40.73416059,-73.98024289,271,Subscriber,1988.0,1,Male,4,2013,9,37,15,2013,9,37,15,3,Weekend,Normal hours,11.6,1,0am - 5am
38601,16287,Thu,3,2013-09-05 03:48:07,497,E 17 St & Broadway,40.73704984,-73.99009296,2013-09-05 04:05:51,450,W 49 St & 8 Ave,40.76227205,-73.98788205,1064,Non-Subscriber,,0,Unknown,17,2013,9,36,5,2013,9,36,5,4,Weekdays,Normal hours,11.6,5,0am - 5am
38628,20288,Sun,0,2013-09-08 00:27:12,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,2013-09-08 00:39:16,311,Norfolk St & Broome St,40.7172274,-73.98802084,724,Subscriber,1986.0,1,Male,12,2013,9,36,8,2013,9,36,8,0,Weekend,Normal hours,13.1,1,0am - 5am
38634,17089,Sat,4,2013-09-07 04:14:47,362,Broadway & W 37 St,40.75172632,-73.98753523,2013-09-07 04:53:32,490,8 Ave & W 33 St,40.751551,-73.993934,2325,Subscriber,1949.0,1,Male,38,2013,9,36,7,2013,9,36,7,4,Weekend,Normal hours,11.6,7,0am - 5am
38661,17161,Sun,1,2013-09-08 01:28:42,334,W 20 St & 7 Ave,40.74238787,-73.99726235,2013-09-08 01:35:54,475,E 16 St & Irving Pl,40.73524276,-73.98758561,432,Subscriber,1984.0,1,Male,7,2013,9,36,8,2013,9,36,8,1,Weekend,Normal hours,13.1,1,0am - 5am
38693,20092,Fri,1,2013-09-13 01:27:21,489,10 Ave & W 28 St,40.75066386,-74.00176802,2013-09-13 01:33:59,459,W 20 St & 11 Ave,40.746745,-74.007756,398,Subscriber,1961.0,1,Male,6,2013,9,37,13,2013,9,37,13,1,Weekdays,Normal hours,13.1,6,0am - 5am
38753,14967,Thu,0,2013-09-19 00:09:21,347,W Houston St & Hudson St,40.72873888,-74.00748842,2013-09-19 00:20:33,410,Suffolk St & Stanton St,40.72066442,-73.98517977,672,Subscriber,1982.0,1,Male,11,2013,9,38,19,2013,9,38,19,0,Weekdays,Normal hours,13.1,5,0am - 5am
38754,20092,Thu,1,2013-09-12 01:59:06,393,E 5 St & Avenue C,40.72299208,-73.97995466,2013-09-12 02:04:55,237,E 11 St & 2 Ave,40.73047309,-73.98672378,349,Subscriber,1962.0,1,Male,5,2013,9,37,12,2013,9,37,12,2,Weekdays,Normal hours,13.1,5,0am - 5am
38767,18901,Thu,0,2013-09-26 00:16:47,463,9 Ave & W 16 St,40.74206539,-74.00443172,2013-09-26 00:26:42,2003,1 Ave & E 18 St,40.73416059,-73.98024289,595,Subscriber,1984.0,1,Male,9,2013,9,39,26,2013,9,39,26,0,Weekdays,Normal hours,13.1,5,0am - 5am
38806,15570,Sun,2,2013-09-08 02:41:02,212,W 16 St & The High Line,40.74334935,-74.00681753,2013-09-08 03:09:46,476,E 31 St & 3 Ave,40.74394314,-73.97966069,1724,Subscriber,1982.0,1,Male,28,2013,9,36,8,2013,9,36,8,3,Weekend,Normal hours,12.2,1,0am - 5am
38895,15238,Mon,0,2013-09-23 00:20:00,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,2013-09-23 00:22:58,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,178,Subscriber,1971.0,1,Male,2,2013,9,39,23,2013,9,39,23,0,Weekdays,Normal hours,13.1,2,0am - 5am
38910,17268,Fri,0,2013-09-13 00:10:46,523,W 38 St & 8 Ave,40.75466591,-73.99138152,2013-09-13 00:17:46,160,E 37 St & Lexington Ave,40.748238,-73.978311,420,Subscriber,1985.0,1,Male,7,2013,9,37,13,2013,9,37,13,0,Weekdays,Normal hours,13.1,6,0am - 5am
38989,17939,Wed,5,2013-09-25 05:41:06,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,2013-09-25 05:51:18,305,E 58 St & 3 Ave,40.76095756,-73.96724467,612,Subscriber,1983.0,2,Female,10,2013,9,39,25,2013,9,39,25,5,Weekdays,Normal hours,10.2,4,0am - 5am
39061,17167,Sun,0,2013-09-01 00:16:30,480,W 53 St & 10 Ave,40.76669671,-73.99061728,2013-09-01 00:36:19,346,Bank St & Hudson St,40.73652889,-74.00618026,1189,Subscriber,1973.0,1,Male,19,2013,9,35,1,2013,9,35,1,0,Weekend,Normal hours,13.1,1,0am - 5am
39077,17893,Sat,2,2013-09-14 02:54:56,462,W 22 St & 10 Ave,40.74691959,-74.00451887,2013-09-14 03:00:22,463,9 Ave & W 16 St,40.74206539,-74.00443172,326,Subscriber,1990.0,1,Male,5,2013,9,37,14,2013,9,37,14,3,Weekend,Normal hours,12.2,7,0am - 5am
39108,16310,Wed,0,2013-09-11 00:37:47,475,E 16 St & Irving Pl,40.73524276,-73.98758561,2013-09-11 01:04:02,262,Washington Park,40.69178232,-73.97372989,1575,Subscriber,1988.0,1,Male,26,2013,9,37,11,2013,9,37,11,1,Weekdays,Normal hours,13.1,4,0am - 5am
39114,20287,Tue,0,2013-09-24 00:36:39,317,E 6 St & Avenue B,40.72453734,-73.98185424,2013-09-24 00:47:25,325,E 19 St & 3 Ave,40.73624527,-73.98473765,646,Non-Subscriber,,0,Unknown,10,2013,9,39,24,2013,9,39,24,0,Weekdays,Normal hours,13.1,3,0am - 5am
39147,19724,Fri,5,2013-09-27 05:33:16,462,W 22 St & 10 Ave,40.74691959,-74.00451887,2013-09-27 05:43:45,478,11 Ave & W 41 St,40.76030096,-73.99884222,629,Subscriber,1962.0,2,Female,10,2013,9,39,27,2013,9,39,27,5,Weekdays,Normal hours,10.2,6,0am - 5am
39167,16719,Sat,1,2013-09-28 01:24:51,368,Carmine St & 6 Ave,40.73038599,-74.00214988,2013-09-28 01:35:45,312,Allen St & E Houston St,40.722055,-73.989111,654,Subscriber,1976.0,1,Male,10,2013,9,39,28,2013,9,39,28,1,Weekend,Normal hours,13.1,7,0am - 5am
39256,16816,Sat,0,2013-09-21 00:30:59,401,Allen St & Rivington St,40.72019576,-73.98997825,2013-09-21 00:55:25,348,W Broadway & Spring St,40.72490985,-74.00154702,1466,Subscriber,1983.0,1,Male,24,2013,9,38,21,2013,9,38,21,0,Weekend,Normal hours,13.1,7,0am - 5am
39258,19961,Wed,1,2013-09-11 01:28:36,224,Spruce St & Nassau St,40.71146364,-74.00552427,2013-09-11 01:52:36,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,1440,Non-Subscriber,,0,Unknown,24,2013,9,37,11,2013,9,37,11,1,Weekdays,Normal hours,13.1,4,0am - 5am
39355,16051,Sun,1,2013-09-15 01:24:32,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,2013-09-15 01:42:09,447,8 Ave & W 52 St,40.76370739,-73.9851615,1057,Subscriber,1986.0,1,Male,17,2013,9,37,15,2013,9,37,15,1,Weekend,Normal hours,13.1,1,0am - 5am
39396,19605,Thu,0,2013-09-26 00:51:01,335,Washington Pl & Broadway,40.72903917,-73.99404649,2013-09-26 01:00:48,317,E 6 St & Avenue B,40.72453734,-73.98185424,587,Subscriber,1986.0,1,Male,9,2013,9,39,26,2013,9,39,26,1,Weekdays,Normal hours,13.1,5,0am - 5am
39421,19513,Fri,1,2013-09-06 01:06:34,519,Pershing Square N,40.75188406,-73.97770164,2013-09-06 01:19:57,439,E 4 St & 2 Ave,40.7262807,-73.98978041,803,Subscriber,1976.0,1,Male,13,2013,9,36,6,2013,9,36,6,1,Weekdays,Normal hours,13.1,6,0am - 5am
39426,17339,Sat,2,2013-09-21 02:54:25,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,2013-09-21 03:10:22,147,Greenwich St & Warren St,40.71542197,-74.01121978,957,Non-Subscriber,,0,Unknown,15,2013,9,38,21,2013,9,38,21,3,Weekend,Normal hours,12.2,7,0am - 5am
39487,16022,Fri,5,2013-09-27 05:51:55,363,West Thames St,40.70834698,-74.01713445,2013-09-27 05:54:30,3002,South End Ave & Liberty St,40.711512,-74.015756,155,Subscriber,1980.0,1,Male,2,2013,9,39,27,2013,9,39,27,5,Weekdays,Normal hours,10.2,6,0am - 5am
39651,15295,Fri,1,2013-09-13 01:17:56,458,11 Ave & W 27 St,40.751396,-74.005226,2013-09-13 01:40:53,116,W 17 St & 8 Ave,40.74177603,-74.00149746,1377,Subscriber,1964.0,1,Male,22,2013,9,37,13,2013,9,37,13,1,Weekdays,Normal hours,13.1,6,0am - 5am
39658,17012,Thu,0,2013-09-26 00:14:00,465,Broadway & W 41 St,40.75513557,-73.98658032,2013-09-26 00:20:28,442,W 27 St & 7 Ave,40.746647,-73.993915,388,Subscriber,1981.0,1,Male,6,2013,9,39,26,2013,9,39,26,0,Weekdays,Normal hours,13.1,5,0am - 5am
39708,16700,Tue,5,2013-09-10 05:40:04,434,9 Ave & W 18 St,40.74317449,-74.00366443,2013-09-10 05:50:12,348,W Broadway & Spring St,40.72490985,-74.00154702,608,Subscriber,1975.0,1,Male,10,2013,9,37,10,2013,9,37,10,5,Weekdays,Normal hours,10.2,3,0am - 5am
39710,20280,Sun,0,2013-09-15 00:15:42,524,W 43 St & 6 Ave,40.75527307,-73.98316936,2013-09-15 00:28:02,512,W 29 St & 9 Ave,40.7500727,-73.99839279,740,Non-Subscriber,,0,Unknown,12,2013,9,37,15,2013,9,37,15,0,Weekend,Normal hours,13.1,1,0am - 5am
39713,16801,Wed,0,2013-09-18 00:27:43,521,8 Ave & W 31 St,40.75044999,-73.99481051,2013-09-18 00:32:23,488,W 39 St & 9 Ave,40.75645824,-73.99372222,280,Subscriber,1979.0,2,Female,4,2013,9,38,18,2013,9,38,18,0,Weekdays,Normal hours,13.1,4,0am - 5am
39791,15547,Sat,2,2013-09-21 02:46:58,375,Mercer St & Bleecker St,40.72679454,-73.99695094,2013-09-21 02:57:04,410,Suffolk St & Stanton St,40.72066442,-73.98517977,606,Subscriber,1971.0,1,Male,10,2013,9,38,21,2013,9,38,21,2,Weekend,Normal hours,12.2,7,0am - 5am
39793,16737,Sat,1,2013-09-21 01:15:22,477,W 41 St & 8 Ave,40.75640548,-73.9900262,2013-09-21 01:25:44,494,W 26 St & 8 Ave,40.74734825,-73.99723551,622,Subscriber,1971.0,1,Male,10,2013,9,38,21,2013,9,38,21,1,Weekend,Normal hours,13.1,7,0am - 5am
39814,17594,Fri,0,2013-09-20 00:19:45,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2013-09-20 00:24:51,251,Mott St & Prince St,40.72317958,-73.99480012,306,Subscriber,1966.0,1,Male,5,2013,9,38,20,2013,9,38,20,0,Weekdays,Normal hours,13.1,6,0am - 5am
39830,17768,Sat,0,2013-09-21 00:40:28,330,Reade St & Broadway,40.71450451,-74.00562789,2013-09-21 00:48:28,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,480,Subscriber,1989.0,1,Male,8,2013,9,38,21,2013,9,38,21,0,Weekend,Normal hours,13.1,7,0am - 5am
39858,16000,Sat,2,2013-09-14 02:13:58,497,E 17 St & Broadway,40.73704984,-73.99009296,2013-09-14 03:26:12,293,Lafayette St & E 8 St,40.73028666,-73.9907647,2697,Non-Subscriber,,0,Unknown,44,2013,9,37,14,2013,9,37,14,3,Weekend,Normal hours,12.2,7,0am - 5am
39897,16027,Fri,4,2013-09-20 04:06:19,456,E 53 St & Madison Ave,40.7597108,-73.97402311,2013-09-20 04:20:12,456,E 53 St & Madison Ave,40.7597108,-73.97402311,833,Subscriber,1968.0,1,Male,13,2013,9,38,20,2013,9,38,20,4,Weekdays,Normal hours,11.6,6,0am - 5am
39916,19926,Mon,5,2013-09-23 05:56:21,326,E 11 St & 1 Ave,40.72953837,-73.98426726,2013-09-23 05:59:26,483,E 12 St & 3 Ave,40.73223272,-73.98889957,185,Subscriber,1989.0,1,Male,3,2013,9,39,23,2013,9,39,23,5,Weekdays,Normal hours,10.2,2,0am - 5am
39950,15795,Thu,1,2013-09-05 01:30:22,306,Cliff St & Fulton St,40.70823502,-74.00530063,2013-09-05 01:53:30,311,Norfolk St & Broome St,40.7172274,-73.98802084,1388,Non-Subscriber,,0,Unknown,23,2013,9,36,5,2013,9,36,5,1,Weekdays,Normal hours,13.1,5,0am - 5am
39959,19556,Sun,1,2013-09-15 01:14:51,477,W 41 St & 8 Ave,40.75640548,-73.9900262,2013-09-15 01:22:02,513,W 56 St & 10 Ave,40.768254,-73.988639,431,Subscriber,1980.0,1,Male,7,2013,9,37,15,2013,9,37,15,1,Weekend,Normal hours,13.1,1,0am - 5am
39994,16098,Wed,0,2013-09-11 00:55:59,529,W 42 St & 8 Ave,40.7575699,-73.99098507,2013-09-11 01:06:27,514,12 Ave & W 40 St,40.76087502,-74.00277668,628,Subscriber,1987.0,1,Male,10,2013,9,37,11,2013,9,37,11,1,Weekdays,Normal hours,13.1,4,0am - 5am
40036,16429,Mon,3,2013-09-02 03:48:39,358,Christopher St & Greenwich St,40.73291553,-74.00711384,2013-09-02 03:51:37,483,E 12 St & 3 Ave,40.73223272,-73.98889957,178,Subscriber,1982.0,1,Male,2,2013,9,36,2,2013,9,36,2,3,Weekdays,Normal hours,11.6,2,0am - 5am
40068,20633,Sat,3,2013-09-28 03:11:57,432,E 7 St & Avenue A,40.72621788,-73.98379855,2013-09-28 03:17:05,2003,1 Ave & E 18 St,40.73416059,-73.98024289,308,Subscriber,1983.0,1,Male,5,2013,9,39,28,2013,9,39,28,3,Weekend,Normal hours,11.6,7,0am - 5am
40087,16083,Sun,0,2013-09-08 00:10:22,358,Christopher St & Greenwich St,40.73291553,-74.00711384,2013-09-08 00:32:52,499,Broadway & W 60 St,40.76915505,-73.98191841,1350,Subscriber,1978.0,1,Male,22,2013,9,36,8,2013,9,36,8,0,Weekend,Normal hours,13.1,1,0am - 5am
40090,16947,Sat,2,2013-09-07 02:47:12,483,E 12 St & 3 Ave,40.73223272,-73.98889957,2013-09-07 02:52:10,507,E 25 St & 2 Ave,40.73912601,-73.97973776,298,Subscriber,1989.0,1,Male,4,2013,9,36,7,2013,9,36,7,2,Weekend,Normal hours,12.2,7,0am - 5am
