,start_station_id,start_station_name,end_station_name,start_station_latitude,start_station_longitude,average_daily_rides
27773,2002,Wythe Ave & Metropolitan Ave,Atlantic Ave & Fort Greene Pl,40.716887,-73.963198,3.5833333333333335
27774,2002,Wythe Ave & Metropolitan Ave,Hancock St & Bedford Ave,40.716887,-73.963198,3.5833333333333335
27775,2002,Wythe Ave & Metropolitan Ave,Franklin Ave & Myrtle Ave,40.716887,-73.963198,3.5833333333333335
27778,2002,Wythe Ave & Metropolitan Ave,Monroe St & Classon Ave,40.716887,-73.963198,3.5833333333333335
27779,2002,Wythe Ave & Metropolitan Ave,Clermont Ave & Park Ave,40.716887,-73.963198,3.5833333333333335
27782,460,S 4 St & Wythe Ave,Wythe Ave & Metropolitan Ave,40.71285887,-73.96590294,2.5238095238095237
27783,460,S 4 St & Wythe Ave,Emerson Pl & Myrtle Ave,40.71285887,-73.96590294,2.5238095238095237
27784,460,S 4 St & Wythe Ave,Pike St & E Broadway,40.71285887,-73.96590294,2.5238095238095237
27786,460,S 4 St & Wythe Ave,DeKalb Ave & Vanderbilt Ave,40.71285887,-73.96590294,2.5238095238095237
27788,460,S 4 St & Wythe Ave,Broadway & W 60 St,40.71285887,-73.96590294,2.5238095238095237
27790,460,S 4 St & Wythe Ave,Forsyth St & Broome St,40.71285887,-73.96590294,2.5238095238095237
27791,460,S 4 St & Wythe Ave,Fulton St & Grand Ave,40.71285887,-73.96590294,2.5238095238095237
27792,460,S 4 St & Wythe Ave,S 4 St & Wythe Ave,40.71285887,-73.96590294,2.5238095238095237
27795,460,S 4 St & Wythe Ave,St Marks Pl & 2 Ave,40.71285887,-73.96590294,2.5238095238095237
27796,460,S 4 St & Wythe Ave,Broadway & Berry St,40.71285887,-73.96590294,2.5238095238095237
27798,460,S 4 St & Wythe Ave,Water - Whitehall Plaza,40.71285887,-73.96590294,2.5238095238095237
27799,460,S 4 St & Wythe Ave,South St & Whitehall St,40.71285887,-73.96590294,2.5238095238095237
27800,460,S 4 St & Wythe Ave,Metropolitan Ave & Bedford Ave,40.71285887,-73.96590294,2.5238095238095237
27801,460,S 4 St & Wythe Ave,E 2 St & Avenue C,40.71285887,-73.96590294,2.5238095238095237
27803,460,S 4 St & Wythe Ave,Suffolk St & Stanton St,40.71285887,-73.96590294,2.5238095238095237
27804,460,S 4 St & Wythe Ave,9 Ave & W 14 St,40.71285887,-73.96590294,2.5238095238095237
27805,460,S 4 St & Wythe Ave,10 Ave & W 28 St,40.71285887,-73.96590294,2.5238095238095237
27807,460,S 4 St & Wythe Ave,Lafayette St & Jersey St,40.71285887,-73.96590294,2.5238095238095237
27809,460,S 4 St & Wythe Ave,Clinton St & Grand St,40.71285887,-73.96590294,2.5238095238095237
27811,460,S 4 St & Wythe Ave,E 2 St & Avenue B,40.71285887,-73.96590294,2.5238095238095237
27812,460,S 4 St & Wythe Ave,Kent Ave & S 11 St,40.71285887,-73.96590294,2.5238095238095237
27813,460,S 4 St & Wythe Ave,6 Ave & Canal St,40.71285887,-73.96590294,2.5238095238095237
27815,460,S 4 St & Wythe Ave,Allen St & Rivington St,40.71285887,-73.96590294,2.5238095238095237
27817,460,S 4 St & Wythe Ave,E 11 St & 1 Ave,40.71285887,-73.96590294,2.5238095238095237
27818,460,S 4 St & Wythe Ave,Grand St & Havemeyer St,40.71285887,-73.96590294,2.5238095238095237
27820,460,S 4 St & Wythe Ave,S 5 Pl & S 4 St,40.71285887,-73.96590294,2.5238095238095237
27823,460,S 4 St & Wythe Ave,Lafayette St & E 8 St,40.71285887,-73.96590294,2.5238095238095237
27825,460,S 4 St & Wythe Ave,DeKalb Ave & Skillman St,40.71285887,-73.96590294,2.5238095238095237
27829,460,S 4 St & Wythe Ave,DeKalb Ave & S Portland Ave,40.71285887,-73.96590294,2.5238095238095237
27831,460,S 4 St & Wythe Ave,Willoughby Ave & Walworth St,40.71285887,-73.96590294,2.5238095238095237
27833,460,S 4 St & Wythe Ave,E 3 St & 1 Ave,40.71285887,-73.96590294,2.5238095238095237
27835,151,Cleveland Pl & Spring St,2 Ave & E 31 St,40.7218158,-73.99720307,11.714285714285714
27836,151,Cleveland Pl & Spring St,W 17 St & 8 Ave,40.7218158,-73.99720307,11.714285714285714
27837,151,Cleveland Pl & Spring St,Suffolk St & Stanton St,40.7218158,-73.99720307,11.714285714285714
27838,151,Cleveland Pl & Spring St,St James Pl & Oliver St,40.7218158,-73.99720307,11.714285714285714
27839,151,Cleveland Pl & Spring St,MacDougal St & Prince St,40.7218158,-73.99720307,11.714285714285714
27840,151,Cleveland Pl & Spring St,West St & Chambers St,40.7218158,-73.99720307,11.714285714285714
27841,151,Cleveland Pl & Spring St,W 41 St & 8 Ave,40.7218158,-73.99720307,11.714285714285714
27842,151,Cleveland Pl & Spring St,E 7 St & Avenue A,40.7218158,-73.99720307,11.714285714285714
27843,151,Cleveland Pl & Spring St,Broadway & W 60 St,40.7218158,-73.99720307,11.714285714285714
27845,151,Cleveland Pl & Spring St,Central Park S & 6 Ave,40.7218158,-73.99720307,11.714285714285714
27846,151,Cleveland Pl & Spring St,Washington Pl & 6 Ave,40.7218158,-73.99720307,11.714285714285714
27847,151,Cleveland Pl & Spring St,Sullivan St & Washington Sq,40.7218158,-73.99720307,11.714285714285714
27848,151,Cleveland Pl & Spring St,Allen St & Hester St,40.7218158,-73.99720307,11.714285714285714
27849,151,Cleveland Pl & Spring St,Broadway & W 29 St,40.7218158,-73.99720307,11.714285714285714
27850,151,Cleveland Pl & Spring St,Washington St & Gansevoort St,40.7218158,-73.99720307,11.714285714285714
27851,151,Cleveland Pl & Spring St,West Thames St,40.7218158,-73.99720307,11.714285714285714
27852,151,Cleveland Pl & Spring St,Canal St & Rutgers St,40.7218158,-73.99720307,11.714285714285714
27853,151,Cleveland Pl & Spring St,Maiden Ln & Pearl St,40.7218158,-73.99720307,11.714285714285714
27854,151,Cleveland Pl & Spring St,Broadway & Battery Pl,40.7218158,-73.99720307,11.714285714285714
27855,151,Cleveland Pl & Spring St,Cleveland Pl & Spring St,40.7218158,-73.99720307,11.714285714285714
27857,151,Cleveland Pl & Spring St,E 9 St & Avenue C,40.7218158,-73.99720307,11.714285714285714
27858,151,Cleveland Pl & Spring St,Franklin St & W Broadway,40.7218158,-73.99720307,11.714285714285714
27859,151,Cleveland Pl & Spring St,Centre St & Chambers St,40.7218158,-73.99720307,11.714285714285714
27860,151,Cleveland Pl & Spring St,E 12 St & 3 Ave,40.7218158,-73.99720307,11.714285714285714
27861,151,Cleveland Pl & Spring St,1 Ave & E 15 St,40.7218158,-73.99720307,11.714285714285714
27862,151,Cleveland Pl & Spring St,W 18 St & 6 Ave,40.7218158,-73.99720307,11.714285714285714
27863,151,Cleveland Pl & Spring St,Forsyth St & Broome St,40.7218158,-73.99720307,11.714285714285714
27864,151,Cleveland Pl & Spring St,W 21 St & 6 Ave,40.7218158,-73.99720307,11.714285714285714
27865,151,Cleveland Pl & Spring St,Johnson St & Gold St,40.7218158,-73.99720307,11.714285714285714
27866,151,Cleveland Pl & Spring St,E 53 St & Lexington Ave,40.7218158,-73.99720307,11.714285714285714
27867,151,Cleveland Pl & Spring St,Harrison St & Hudson St,40.7218158,-73.99720307,11.714285714285714
27869,151,Cleveland Pl & Spring St,E 13 St & Avenue A,40.7218158,-73.99720307,11.714285714285714
27870,151,Cleveland Pl & Spring St,E 6 St & Avenue B,40.7218158,-73.99720307,11.714285714285714
27871,151,Cleveland Pl & Spring St,8 Ave & W 31 St,40.7218158,-73.99720307,11.714285714285714
27873,151,Cleveland Pl & Spring St,Cliff St & Fulton St,40.7218158,-73.99720307,11.714285714285714
27874,151,Cleveland Pl & Spring St,W 13 St & 7 Ave,40.7218158,-73.99720307,11.714285714285714
27878,151,Cleveland Pl & Spring St,W 15 St & 7 Ave,40.7218158,-73.99720307,11.714285714285714
27879,151,Cleveland Pl & Spring St,Howard St & Centre St,40.7218158,-73.99720307,11.714285714285714
27880,151,Cleveland Pl & Spring St,W 59 St & 10 Ave,40.7218158,-73.99720307,11.714285714285714
27881,151,Cleveland Pl & Spring St,Lafayette St & E 8 St,40.7218158,-73.99720307,11.714285714285714
27882,151,Cleveland Pl & Spring St,Broadway & W 51 St,40.7218158,-73.99720307,11.714285714285714
27883,151,Cleveland Pl & Spring St,Avenue D & E 12 St,40.7218158,-73.99720307,11.714285714285714
27884,151,Cleveland Pl & Spring St,Henry St & Grand St,40.7218158,-73.99720307,11.714285714285714
27885,151,Cleveland Pl & Spring St,W 52 St & 11 Ave,40.7218158,-73.99720307,11.714285714285714
27886,151,Cleveland Pl & Spring St,6 Ave & Canal St,40.7218158,-73.99720307,11.714285714285714
27887,151,Cleveland Pl & Spring St,6 Ave & W 33 St,40.7218158,-73.99720307,11.714285714285714
27888,151,Cleveland Pl & Spring St,E 10 St & Avenue A,40.7218158,-73.99720307,11.714285714285714
27889,151,Cleveland Pl & Spring St,E 17 St & Broadway,40.7218158,-73.99720307,11.714285714285714
27890,151,Cleveland Pl & Spring St,Carlton Ave & Park Ave,40.7218158,-73.99720307,11.714285714285714
27892,151,Cleveland Pl & Spring St,E 4 St & 2 Ave,40.7218158,-73.99720307,11.714285714285714
27893,151,Cleveland Pl & Spring St,Bank St & Washington St,40.7218158,-73.99720307,11.714285714285714
27894,151,Cleveland Pl & Spring St,E 20 St & 2 Ave,40.7218158,-73.99720307,11.714285714285714
27895,151,Cleveland Pl & Spring St,Rivington St & Ridge St,40.7218158,-73.99720307,11.714285714285714
27896,151,Cleveland Pl & Spring St,Dean St & 4 Ave,40.7218158,-73.99720307,11.714285714285714
27897,151,Cleveland Pl & Spring St,9 Ave & W 18 St,40.7218158,-73.99720307,11.714285714285714
27898,151,Cleveland Pl & Spring St,Greenwich St & Warren St,40.7218158,-73.99720307,11.714285714285714
27899,151,Cleveland Pl & Spring St,Hudson St & Reade St,40.7218158,-73.99720307,11.714285714285714
27901,151,Cleveland Pl & Spring St,W Broadway & Spring St,40.7218158,-73.99720307,11.714285714285714
27902,151,Cleveland Pl & Spring St,St James Pl & Pearl St,40.7218158,-73.99720307,11.714285714285714
27903,151,Cleveland Pl & Spring St,South St & Whitehall St,40.7218158,-73.99720307,11.714285714285714
27904,151,Cleveland Pl & Spring St,Bayard St & Baxter St,40.7218158,-73.99720307,11.714285714285714
27905,151,Cleveland Pl & Spring St,Columbia St & Rivington St,40.7218158,-73.99720307,11.714285714285714
27907,151,Cleveland Pl & Spring St,W 20 St & 7 Ave,40.7218158,-73.99720307,11.714285714285714
27909,151,Cleveland Pl & Spring St,E 33 St & 5 Ave,40.7218158,-73.99720307,11.714285714285714
27910,151,Cleveland Pl & Spring St,E 16 St & Irving Pl,40.7218158,-73.99720307,11.714285714285714
27911,151,Cleveland Pl & Spring St,Elizabeth St & Hester St,40.7218158,-73.99720307,11.714285714285714
27913,151,Cleveland Pl & Spring St,W 25 St & 6 Ave,40.7218158,-73.99720307,11.714285714285714
27915,151,Cleveland Pl & Spring St,Bedford Ave & S 9th St,40.7218158,-73.99720307,11.714285714285714
27918,151,Cleveland Pl & Spring St,Lawrence St & Willoughby St,40.7218158,-73.99720307,11.714285714285714
27920,151,Cleveland Pl & Spring St,Bank St & Hudson St,40.7218158,-73.99720307,11.714285714285714
27922,151,Cleveland Pl & Spring St,E 5 St & Avenue C,40.7218158,-73.99720307,11.714285714285714
27924,151,Cleveland Pl & Spring St,Greenwich Ave & 8 Ave,40.7218158,-73.99720307,11.714285714285714
27926,151,Cleveland Pl & Spring St,W 43 St & 10 Ave,40.7218158,-73.99720307,11.714285714285714
27929,151,Cleveland Pl & Spring St,E 30 St & Park Ave S,40.7218158,-73.99720307,11.714285714285714
27930,151,Cleveland Pl & Spring St,Lexington Ave & E 26 St,40.7218158,-73.99720307,11.714285714285714
27931,151,Cleveland Pl & Spring St,9 Ave & W 16 St,40.7218158,-73.99720307,11.714285714285714
27932,151,Cleveland Pl & Spring St,LaGuardia Pl & W 3 St,40.7218158,-73.99720307,11.714285714285714
27933,151,Cleveland Pl & Spring St,Wythe Ave & Metropolitan Ave,40.7218158,-73.99720307,11.714285714285714
27934,151,Cleveland Pl & Spring St,Division St & Bowery,40.7218158,-73.99720307,11.714285714285714
27936,151,Cleveland Pl & Spring St,W 20 St & 11 Ave,40.7218158,-73.99720307,11.714285714285714
27938,151,Cleveland Pl & Spring St,Church St & Leonard St,40.7218158,-73.99720307,11.714285714285714
27943,151,Cleveland Pl & Spring St,9 Ave & W 22 St,40.7218158,-73.99720307,11.714285714285714
27944,151,Cleveland Pl & Spring St,E 11 St & 1 Ave,40.7218158,-73.99720307,11.714285714285714
27946,151,Cleveland Pl & Spring St,MacDougal St & Washington Sq,40.7218158,-73.99720307,11.714285714285714
27949,151,Cleveland Pl & Spring St,1 Ave & E 18 St,40.7218158,-73.99720307,11.714285714285714
27951,151,Cleveland Pl & Spring St,Broadway & W 36 St,40.7218158,-73.99720307,11.714285714285714
27952,151,Cleveland Pl & Spring St,W Houston St & Hudson St,40.7218158,-73.99720307,11.714285714285714
27954,151,Cleveland Pl & Spring St,W 16 St & The High Line,40.7218158,-73.99720307,11.714285714285714
27956,151,Cleveland Pl & Spring St,Spruce St & Nassau St,40.7218158,-73.99720307,11.714285714285714
27957,151,Cleveland Pl & Spring St,Great Jones St,40.7218158,-73.99720307,11.714285714285714
27958,151,Cleveland Pl & Spring St,State St,40.7218158,-73.99720307,11.714285714285714
27959,151,Cleveland Pl & Spring St,Clinton Ave & Myrtle Ave,40.7218158,-73.99720307,11.714285714285714
27960,151,Cleveland Pl & Spring St,Carmine St & 6 Ave,40.7218158,-73.99720307,11.714285714285714
27961,151,Cleveland Pl & Spring St,W 43 St & 6 Ave,40.7218158,-73.99720307,11.714285714285714
27962,151,Cleveland Pl & Spring St,E 45 St & 3 Ave,40.7218158,-73.99720307,11.714285714285714
27963,151,Cleveland Pl & Spring St,E 55 St & 2 Ave,40.7218158,-73.99720307,11.714285714285714
27965,151,Cleveland Pl & Spring St,Metropolitan Ave & Bedford Ave,40.7218158,-73.99720307,11.714285714285714
27966,151,Cleveland Pl & Spring St,Norfolk St & Broome St,40.7218158,-73.99720307,11.714285714285714
27969,151,Cleveland Pl & Spring St,S 5 Pl & S 4 St,40.7218158,-73.99720307,11.714285714285714
27970,151,Cleveland Pl & Spring St,Henry St & Atlantic Ave,40.7218158,-73.99720307,11.714285714285714
27972,151,Cleveland Pl & Spring St,Allen St & Rivington St,40.7218158,-73.99720307,11.714285714285714
27974,151,Cleveland Pl & Spring St,E 53 St & Madison Ave,40.7218158,-73.99720307,11.714285714285714
27975,151,Cleveland Pl & Spring St,Mercer St & Bleecker St,40.7218158,-73.99720307,11.714285714285714
27977,151,Cleveland Pl & Spring St,W 22 St & 10 Ave,40.7218158,-73.99720307,11.714285714285714
27980,151,Cleveland Pl & Spring St,Perry St & Bleecker St,40.7218158,-73.99720307,11.714285714285714
27984,151,Cleveland Pl & Spring St,6 Ave & Broome St,40.7218158,-73.99720307,11.714285714285714
27991,151,Cleveland Pl & Spring St,Liberty St & Broadway,40.7218158,-73.99720307,11.714285714285714
27996,151,Cleveland Pl & Spring St,E 31 St & 3 Ave,40.7218158,-73.99720307,11.714285714285714
27997,151,Cleveland Pl & Spring St,Allen St & E Houston St,40.7218158,-73.99720307,11.714285714285714
27999,151,Cleveland Pl & Spring St,Pitt St & Stanton St,40.7218158,-73.99720307,11.714285714285714
28001,151,Cleveland Pl & Spring St,William St & Pine St,40.7218158,-73.99720307,11.714285714285714
28002,151,Cleveland Pl & Spring St,Reade St & Broadway,40.7218158,-73.99720307,11.714285714285714
28009,151,Cleveland Pl & Spring St,St Marks Pl & 1 Ave,40.7218158,-73.99720307,11.714285714285714
28010,151,Cleveland Pl & Spring St,Barclay St & Church St,40.7218158,-73.99720307,11.714285714285714
28011,151,Cleveland Pl & Spring St,Market St & Cherry St,40.7218158,-73.99720307,11.714285714285714
28012,151,Cleveland Pl & Spring St,W 4 St & 7 Ave S,40.7218158,-73.99720307,11.714285714285714
28013,151,Cleveland Pl & Spring St,Broadway & E 14 St,40.7218158,-73.99720307,11.714285714285714
28016,151,Cleveland Pl & Spring St,E 39 St & 2 Ave,40.7218158,-73.99720307,11.714285714285714
28024,151,Cleveland Pl & Spring St,E 32 St & Park Ave,40.7218158,-73.99720307,11.714285714285714
28025,151,Cleveland Pl & Spring St,8 Ave & W 52 St,40.7218158,-73.99720307,11.714285714285714
28027,151,Cleveland Pl & Spring St,Joralemon St & Adams St,40.7218158,-73.99720307,11.714285714285714
28028,151,Cleveland Pl & Spring St,Christopher St & Greenwich St,40.7218158,-73.99720307,11.714285714285714
28033,151,Cleveland Pl & Spring St,E 25 St & 2 Ave,40.7218158,-73.99720307,11.714285714285714
28038,151,Cleveland Pl & Spring St,W 26 St & 10 Ave,40.7218158,-73.99720307,11.714285714285714
28039,151,Cleveland Pl & Spring St,Ashland Pl & Hanson Pl,40.7218158,-73.99720307,11.714285714285714
28043,151,Cleveland Pl & Spring St,W 11 St & 6 Ave,40.7218158,-73.99720307,11.714285714285714
28044,151,Cleveland Pl & Spring St,E 16 St & 5 Ave,40.7218158,-73.99720307,11.714285714285714
28048,151,Cleveland Pl & Spring St,Lispenard St & Broadway,40.7218158,-73.99720307,11.714285714285714
28049,151,Cleveland Pl & Spring St,Fulton St & William St,40.7218158,-73.99720307,11.714285714285714
28050,151,Cleveland Pl & Spring St,11 Ave & W 27 St,40.7218158,-73.99720307,11.714285714285714
28055,151,Cleveland Pl & Spring St,W 49 St & 8 Ave,40.7218158,-73.99720307,11.714285714285714
28056,151,Cleveland Pl & Spring St,W 14 St & The High Line,40.7218158,-73.99720307,11.714285714285714
28060,151,Cleveland Pl & Spring St,Barrow St & Hudson St,40.7218158,-73.99720307,11.714285714285714
28062,151,Cleveland Pl & Spring St,Hicks St & Montague St,40.7218158,-73.99720307,11.714285714285714
28063,151,Cleveland Pl & Spring St,Water - Whitehall Plaza,40.7218158,-73.99720307,11.714285714285714
28069,151,Cleveland Pl & Spring St,Clinton St & Grand St,40.7218158,-73.99720307,11.714285714285714
28072,151,Cleveland Pl & Spring St,E 55 St & Lexington Ave,40.7218158,-73.99720307,11.714285714285714
28075,151,Cleveland Pl & Spring St,Mercer St & Spring St,40.7218158,-73.99720307,11.714285714285714
28077,151,Cleveland Pl & Spring St,Pershing Square S,40.7218158,-73.99720307,11.714285714285714
28079,151,Cleveland Pl & Spring St,Washington Square E,40.7218158,-73.99720307,11.714285714285714
28085,151,Cleveland Pl & Spring St,W 13 St & 5 Ave,40.7218158,-73.99720307,11.714285714285714
28089,151,Cleveland Pl & Spring St,E 19 St & 3 Ave,40.7218158,-73.99720307,11.714285714285714
28091,151,Cleveland Pl & Spring St,E 2 St & 2 Ave,40.7218158,-73.99720307,11.714285714285714
28104,151,Cleveland Pl & Spring St,W 20 St & 8 Ave,40.7218158,-73.99720307,11.714285714285714
28106,151,Cleveland Pl & Spring St,Pearl St & Hanover Square,40.7218158,-73.99720307,11.714285714285714
28107,151,Cleveland Pl & Spring St,Warren St & Church St,40.7218158,-73.99720307,11.714285714285714
28116,151,Cleveland Pl & Spring St,Broadway & W 58 St,40.7218158,-73.99720307,11.714285714285714
28118,151,Cleveland Pl & Spring St,Watts St & Greenwich St,40.7218158,-73.99720307,11.714285714285714
28119,151,Cleveland Pl & Spring St,E 2 St & Avenue B,40.7218158,-73.99720307,11.714285714285714
28122,151,Cleveland Pl & Spring St,Clark St & Henry St,40.7218158,-73.99720307,11.714285714285714
28123,151,Cleveland Pl & Spring St,Forsyth St & Canal St,40.7218158,-73.99720307,11.714285714285714
28129,151,Cleveland Pl & Spring St,W 27 St & 7 Ave,40.7218158,-73.99720307,11.714285714285714
28130,151,Cleveland Pl & Spring St,Grand St & Havemeyer St,40.7218158,-73.99720307,11.714285714285714
28131,151,Cleveland Pl & Spring St,5 Ave & E 29 St,40.7218158,-73.99720307,11.714285714285714
28136,151,Cleveland Pl & Spring St,E 14 St & Avenue B,40.7218158,-73.99720307,11.714285714285714
28139,151,Cleveland Pl & Spring St,Centre St & Worth St,40.7218158,-73.99720307,11.714285714285714
28146,151,Cleveland Pl & Spring St,Broad St & Bridge St,40.7218158,-73.99720307,11.714285714285714
28149,151,Cleveland Pl & Spring St,Pike St & Monroe St,40.7218158,-73.99720307,11.714285714285714
28150,151,Cleveland Pl & Spring St,State St & Smith St,40.7218158,-73.99720307,11.714285714285714
28158,151,Cleveland Pl & Spring St,Myrtle Ave & St Edwards St,40.7218158,-73.99720307,11.714285714285714
28162,151,Cleveland Pl & Spring St,E 27 St & 1 Ave,40.7218158,-73.99720307,11.714285714285714
28163,448,W 37 St & 10 Ave,W 37 St & 10 Ave,40.75660359,-73.9979009,6.178571428571429
28164,448,W 37 St & 10 Ave,W 59 St & 10 Ave,40.75660359,-73.9979009,6.178571428571429
28165,448,W 37 St & 10 Ave,E 43 St & Vanderbilt Ave,40.75660359,-73.9979009,6.178571428571429
28166,448,W 37 St & 10 Ave,Joralemon St & Adams St,40.75660359,-73.9979009,6.178571428571429
28167,448,W 37 St & 10 Ave,Broadway & W 29 St,40.75660359,-73.9979009,6.178571428571429
28168,448,W 37 St & 10 Ave,8 Ave & W 33 St,40.75660359,-73.9979009,6.178571428571429
